fts_cohort,fts_sub_consolidated,free_trial_fts,non_uploader,fts_refund_chargeback,renewal_refund_chargeback,renewal_gross,fts_gross,fts_net,renewal_net,net_gross_retention,net_net_retention,gross_gross_retention,gross_net_retention,predicted_retention
2020-06-01,pro,1,1,956,130.0,1934.0,3719,2763.0,1804.0,0.48507663350363,0.6529134998190372,0.5200322667383706,0.6999638074556641,0
2020-07-01,business,0,0,61,17.56295479603085,401.7525909592062,524,4023.0,384.18963616317535,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2020-08-01,business,0,0,55,17.529437706725446,400.9858875413451,523,4023.0,383.45644983461966,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2020-09-01,business,0,0,67,18.56846747519296,424.75369349503865,554,4023.0,406.1852260198457,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2020-10-01,business,0,0,86,20.043219404630634,458.48864388092613,598,4023.0,438.4454244762955,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2020-11-01,business,0,0,83,19.708048511576635,450.82160970231536,588,4023.0,431.1135611907387,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2020-12-01,business,0,0,48,13.50738699007718,308.98147739801544,403,4023.0,295.47409040793826,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2021-01-01,business,0,0,34,12.200220507166478,279.0800441014333,364,4023.0,266.87982359426684,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2021-02-01,business,0,0,42,13.071664829106908,299.0143329658214,390,4023.0,285.9426681367145,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2021-03-01,business,0,0,42,14.982138919514853,342.716427783903,447,4023.0,327.73428886438813,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2021-04-01,business,0,0,46,11.429327453142236,261.4458654906285,341,4023.0,250.01653803748624,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2021-05-01,business,0,0,36,11.462844542447613,262.2125689084895,342,4023.0,250.7497243660419,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2021-06-01,business,0,0,33,13.105181918412313,299.7810363836825,391,4023.0,286.67585446527016,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2021-07-01,business,0,0,35,10.658434399117965,243.8116868798236,318,4023.0,233.15325248070565,0.7331863285556781,0.8264976385781755,0.7667034178610805,0.8642803877703207,1
2020-07-01,business,0,1,57,9.386503067484682,222.92944785276075,306,2229.0,213.54294478527606,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2020-08-01,business,0,1,38,10.552147239263832,250.61349693251535,344,2229.0,240.06134969325151,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2020-09-01,business,0,1,72,12.055214723926383,286.31134969325154,393,2229.0,274.25613496932516,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2020-10-01,business,0,1,70,11.165644171779178,265.18404907975463,364,2229.0,254.01840490797545,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2020-11-01,business,0,1,74,12.02453987730064,285.5828220858896,392,2229.0,273.55828220858893,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2020-12-01,business,0,1,44,10.092024539877315,239.6855828220859,329,2229.0,229.5935582822086,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2021-01-01,business,0,1,43,7.730061349693273,183.58895705521473,252,2229.0,175.85889570552146,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2021-02-01,business,0,1,36,8.558282208588963,203.25920245398774,279,2229.0,194.70092024539878,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2021-03-01,business,0,1,47,10.214723926380401,242.59969325153375,333,2229.0,232.38496932515335,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2021-04-01,business,0,1,51,8.588957055214735,203.9877300613497,280,2229.0,195.39877300613497,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2021-05-01,business,0,1,45,8.220858895705533,195.24539877300614,268,2229.0,187.0245398773006,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2021-06-01,business,0,1,44,8.987730061349708,213.4585889570552,293,2229.0,204.4708588957055,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2021-07-01,business,0,1,28,7.116564417177926,169.01840490797545,232,2229.0,161.90184049079753,0.6978527607361963,0.816509645580978,0.7285276073619632,0.8524001794526693,1
2020-07-01,business,1,0,3,3.488817891373799,70.04472843450479,84,591.0,66.55591054313099,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2020-08-01,business,1,0,4,2.8242811501597416,56.70287539936102,68,591.0,53.87859424920128,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2020-09-01,business,1,0,4,3.2396166134185336,65.04153354632588,78,591.0,61.801916932907346,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2020-10-01,business,1,0,5,3.5303514376996787,70.87859424920127,85,591.0,67.34824281150159,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2020-11-01,business,1,0,6,2.2012779552715642,44.194888178913736,53,591.0,41.99361022364217,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2020-12-01,business,1,0,5,2.990415335463261,60.03833865814696,72,591.0,57.0479233226837,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2021-01-01,business,1,0,5,2.9073482428114943,58.37060702875399,70,591.0,55.46325878594249,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2021-02-01,business,1,0,7,4.817891373801928,96.72843450479233,116,591.0,91.9105431309904,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2021-03-01,business,1,0,5,4.236421725239609,85.05431309904152,102,591.0,80.81789137380191,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2021-04-01,business,1,0,13,3.447284345047919,69.2108626198083,83,591.0,65.76357827476038,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2021-05-01,business,1,0,3,3.821086261980838,76.71565495207668,92,591.0,72.89456869009584,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2021-06-01,business,1,0,5,3.6964856230031984,74.21405750798722,89,591.0,70.51757188498402,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2021-07-01,business,1,0,6,3.7380191693290783,75.0479233226837,90,591.0,71.30990415335462,0.792332268370607,0.8392554991539763,0.8338658146964856,0.883248730964467,1
2020-07-01,business,1,1,272,25.37050523441053,422.9025944469731,802,3032.0,397.5320892125626,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2020-08-01,business,1,1,252,22.333636777423806,372.2808375056896,706,3032.0,349.9472007282658,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2020-09-01,business,1,1,246,24.01024123805189,400.2282658170232,759,3032.0,376.2180245789713,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2020-10-01,business,1,1,309,27.26854802002731,454.54119253527534,862,3032.0,427.27264451524803,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2020-11-01,business,1,1,294,26.192990441511142,436.6126536185708,828,3032.0,410.41966317705965,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2020-12-01,business,1,1,326,29.103322712790145,485.12517068730085,920,3032.0,456.0218479745107,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2021-01-01,business,1,1,328,29.546199362767425,492.50751024123804,934,3032.0,462.9613108784706,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2021-02-01,business,1,1,345,33.69025944469729,561.5851160673645,1065,3032.0,527.8948566226672,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2021-03-01,business,1,1,422,38.62517068730085,643.8454710969504,1221,3032.0,605.2203004096496,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2021-04-01,business,1,1,369,37.23327264451518,620.643832498862,1177,3032.0,583.4105598543468,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2021-05-01,business,1,1,372,34.670914883932596,577.931725079654,1096,3032.0,543.2608101957214,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2021-06-01,business,1,1,333,34.41784251251704,573.7132453345471,1088,3032.0,539.29540282203,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2021-07-01,business,1,1,314,37.04346836595357,617.4799726900319,1171,3032.0,580.4365043240783,0.49567592171142466,0.7183377308707124,0.5273099681383705,0.7641820580474934,1
2020-07-01,other,0,0,10,4.356164383561648,79.86301369863014,106,951.0,75.5068493150685,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2020-08-01,other,0,0,3,3.4109589041095916,62.534246575342465,83,951.0,59.12328767123287,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2020-09-01,other,0,0,5,5.3013698630137185,97.19178082191782,129,951.0,91.8904109589041,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2020-10-01,other,0,0,9,4.479452054794521,82.12328767123287,109,951.0,77.64383561643835,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2020-11-01,other,0,0,7,3.6164383561643945,66.3013698630137,88,951.0,62.68493150684931,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2020-12-01,other,0,0,6,2.7123287671232887,49.726027397260275,66,951.0,47.013698630136986,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2021-01-01,other,0,0,5,3.9452054794520706,72.32876712328768,96,951.0,68.3835616438356,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2021-02-01,other,0,0,4,3.205479452054796,58.76712328767123,78,951.0,55.56164383561644,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2021-03-01,other,0,0,9,3.69863013698631,67.8082191780822,90,951.0,64.10958904109589,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2021-04-01,other,0,0,5,3.041095890410965,55.75342465753425,74,951.0,52.71232876712328,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2021-05-01,other,0,0,2,3.863013698630141,70.82191780821918,94,951.0,66.95890410958904,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2021-06-01,other,0,0,7,2.5890410958904155,47.465753424657535,63,951.0,44.87671232876712,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2021-07-01,other,0,0,8,2.5890410958904155,47.465753424657535,63,951.0,44.87671232876712,0.7123287671232876,0.7655099894847529,0.7534246575342466,0.8096740273396424,1
2020-07-01,other,0,1,10,6.570954356846471,76.27634854771784,107,1103.0,69.70539419087137,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2020-08-01,other,0,1,10,5.2199170124481356,60.593360995850624,85,1103.0,55.37344398340249,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2020-09-01,other,0,1,9,4.9742738589211655,57.74190871369295,81,1103.0,52.767634854771785,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2020-10-01,other,0,1,6,5.158506224066386,59.880497925311204,84,1103.0,54.72199170124482,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2020-11-01,other,0,1,6,6.079668049792545,70.5734439834025,99,1103.0,64.49377593360995,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2020-12-01,other,0,1,4,3.4390041493775954,39.92033195020747,56,1103.0,36.481327800829874,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2021-01-01,other,0,1,8,4.790041493775931,55.60331950207469,78,1103.0,50.81327800829876,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2021-02-01,other,0,1,14,4.360165975103733,50.61327800829876,71,1103.0,46.25311203319502,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2021-03-01,other,0,1,16,5.158506224066386,59.880497925311204,84,1103.0,54.72199170124482,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2021-04-01,other,0,1,14,3.8074688796680505,44.19751037344398,62,1103.0,40.39004149377593,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2021-05-01,other,0,1,4,3.5618257261410804,41.34605809128631,58,1103.0,37.78423236514523,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2021-06-01,other,0,1,6,2.333609958506223,27.088796680497925,38,1103.0,24.755186721991702,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2021-07-01,other,0,1,1,2.3950207468879654,27.801659751037345,39,1103.0,25.40663900414938,0.6514522821576764,0.7116953762466002,0.7128630705394191,0.7787851314596554,1
2020-07-01,other,1,0,0,0.16964285714285765,4.580357142857143,19,216.0,4.410714285714286,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2020-08-01,other,1,0,0,0.1428571428571428,3.857142857142857,16,216.0,3.7142857142857144,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2020-09-01,other,1,0,0,0.1607142857142856,4.339285714285714,18,216.0,4.178571428571429,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2020-10-01,other,1,0,0,0.0714285714285714,1.9285714285714286,8,216.0,1.8571428571428572,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2020-11-01,other,1,0,0,0.09821428571428559,2.6517857142857144,11,216.0,2.553571428571429,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2020-12-01,other,1,0,0,0.0267857142857143,0.7232142857142857,3,216.0,0.6964285714285714,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2021-01-01,other,1,0,1,0.0803571428571428,2.169642857142857,9,216.0,2.0892857142857144,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2021-02-01,other,1,0,0,0.125,3.375,14,216.0,3.25,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2021-03-01,other,1,0,0,0.0714285714285714,1.9285714285714286,8,216.0,1.8571428571428572,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2021-04-01,other,1,0,0,0.0714285714285714,1.9285714285714286,8,216.0,1.8571428571428572,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2021-05-01,other,1,0,0,0.01785714285714285,0.48214285714285715,2,216.0,0.4642857142857143,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2021-06-01,other,1,0,0,0.008928571428571425,0.24107142857142858,1,216.0,0.23214285714285715,0.23214285714285715,0.24074074074074073,0.24107142857142858,0.25,1
2020-07-01,other,1,1,13,1.2509197939661547,35.65121412803532,170,1247.0,34.400294334069166,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2020-08-01,other,1,1,12,1.0007358351729216,28.520971302428254,136,1247.0,27.520235467255333,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2020-09-01,other,1,1,10,0.890360559234729,25.375275938189844,121,1247.0,24.484915378955115,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2020-10-01,other,1,1,5,1.0154525386313438,28.940397350993376,138,1247.0,27.924944812362032,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2020-11-01,other,1,1,7,0.9713024282560703,27.68211920529801,132,1247.0,26.71081677704194,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2020-12-01,other,1,1,10,0.8462104488594555,24.11699779249448,115,1247.0,23.270787343635025,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2021-01-01,other,1,1,9,0.6475349521707123,18.454746136865342,88,1247.0,17.80721118469463,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2021-02-01,other,1,1,7,0.7064017660044151,20.132450331125828,96,1247.0,19.426048565121413,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2021-03-01,other,1,1,5,0.7358351729212664,20.97130242825607,100,1247.0,20.235467255334804,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2021-04-01,other,1,1,8,0.7284768211920536,20.76158940397351,99,1247.0,20.033112582781456,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2021-05-01,other,1,1,7,0.6254598969830774,17.82560706401766,85,1247.0,17.200147167034583,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2021-06-01,other,1,1,9,0.45621780721118377,13.002207505518763,62,1247.0,12.54598969830758,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2021-07-01,other,1,1,6,0.48565121412803514,13.841059602649006,66,1247.0,13.35540838852097,0.20235467255334805,0.22052927024859664,0.2097130242825607,0.2285485164394547,1
2020-07-01,plus yearly,0,0,232,176.51408075526888,5686.409636613681,7243,77996.0,5509.895555858412,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2020-08-01,plus yearly,0,0,240,172.83416549998128,5567.860988936107,7092,77996.0,5395.026823436126,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2020-09-01,plus yearly,0,0,254,190.52700308500425,6137.836606246825,7818,77996.0,5947.309603161821,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2020-10-01,plus yearly,0,0,214,189.06478510277157,6090.731183328584,7758,77996.0,5901.666398225812,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2020-11-01,plus yearly,0,0,192,184.87309355370235,5955.695637629626,7586,77996.0,5770.822544075923,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2020-12-01,plus yearly,0,0,81,129.7962162229128,4181.391374375875,5326,77996.0,4051.595158152962,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2021-01-01,plus yearly,0,0,63,104.28051243294112,3359.4017444525666,4279,77996.0,3255.1212320196255,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2021-02-01,plus yearly,0,0,40,93.82565385997304,3022.5979705871423,3850,77996.0,2928.7723167271693,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2021-03-01,plus yearly,0,0,52,105.49902741813594,3398.656263551101,4329,77996.0,3293.157236132965,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2021-04-01,plus yearly,0,0,66,94.70298464931284,3050.8612243380867,3886,77996.0,2956.158239688774,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2021-05-01,plus yearly,0,0,49,92.48528737625884,2979.4179995787545,3795,77996.0,2886.9327122024956,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2021-06-01,plus yearly,0,0,39,75.15800428679358,2421.2187379975962,3084,77996.0,2346.0607337108027,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2021-07-01,plus yearly,0,0,33,73.91511900189562,2381.1791285170916,3033,77996.0,2307.264009515196,0.7607200822667972,0.7872198574285861,0.7850903819706863,0.812439099440997,1
2020-07-01,plus yearly,0,1,348,96.5476446378484,2724.5128843683647,3793,34656.0,2627.9652397305163,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2020-08-01,plus yearly,0,1,290,96.59855296615706,2725.949484887409,3795,34656.0,2629.350931921252,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
