fts_cohort,fts_sub_consolidated,free_trial_fts,non_uploader,fts_refund_chargeback,renewal_refund_chargeback,renewal_gross,fts_gross,fts_net,renewal_net,net_gross_retention,net_net_retention,gross_gross_retention,gross_net_retention,predicted_retention
2020-09-01,plus yearly,0,1,283,99.44941935145653,2806.3991139539153,3907,34656.0,2706.9496946024587,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2020-10-01,plus yearly,0,1,304,100.06031929116307,2823.638320182452,3931,34656.0,2723.578000891289,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2020-11-01,plus yearly,0,1,300,99.39851102314697,2804.9625134348703,3905,34656.0,2705.5640024117233,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2020-12-01,plus yearly,0,1,166,66.61354759220899,1879.7917791700527,2617,34656.0,1813.1782315778437,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2021-01-01,plus yearly,0,1,122,48.3629118934648,1364.7704930925106,1900,34656.0,1316.4075811990458,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2021-02-01,plus yearly,0,1,124,48.23564107269226,1361.1789917948986,1895,34656.0,1312.9433507222063,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2021-03-01,plus yearly,0,1,141,54.4210029622252,1535.7259548588356,2138,34656.0,1481.3049518966104,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2021-04-01,plus yearly,0,1,116,48.032007759456974,1355.4325897187198,1887,34656.0,1307.4005819592628,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2021-05-01,plus yearly,0,1,135,48.413820221773676,1366.2070936115554,1902,34656.0,1317.7932733897817,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2021-06-01,plus yearly,0,1,96,43.4248040475004,1225.42024274517,1706,34656.0,1181.9954386976697,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2021-07-01,plus yearly,0,1,98,38.76669200723518,1093.9712952525756,1523,34656.0,1055.2046032453404,0.6928460953679189,0.7626385041551247,0.718300259522374,0.7906567405355494,1
2020-07-01,plus yearly,1,0,9,8.00861141011842,257.8256189451023,360,2700.0,249.81700753498387,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2020-08-01,plus yearly,1,0,7,6.718335127377088,216.2870470039469,302,2700.0,209.5687118765698,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2020-09-01,plus yearly,1,0,7,7.296734840330089,234.90778614998206,328,2700.0,227.61105130965197,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2020-10-01,plus yearly,1,0,14,8.409041980624352,270.7168998923574,378,2700.0,262.30785791173304,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2020-11-01,plus yearly,1,0,13,8.186580552565488,263.55507714388233,368,2700.0,255.36849659131684,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2020-12-01,plus yearly,1,0,6,6.963042698241821,224.16505202726947,313,2700.0,217.20200932902765,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2021-01-01,plus yearly,1,0,11,9.276641550053853,298.64800861141015,417,2700.0,289.3713670613563,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2021-02-01,plus yearly,1,0,25,14.237531395766041,458.35665590240404,640,2700.0,444.119124506638,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2021-03-01,plus yearly,1,0,16,14.593469680660178,469.8155722999641,656,2700.0,455.22210261930394,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2021-04-01,plus yearly,1,0,19,13.481162540365972,434.0064585575888,606,2700.0,420.52529601722284,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2021-05-01,plus yearly,1,0,17,12.969501255830664,417.5342662360962,583,2700.0,404.5647649802655,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2021-06-01,plus yearly,1,0,8,11.54574811625406,371.6986006458558,519,2700.0,360.1528525296017,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2021-07-01,plus yearly,1,0,14,10.789379260853934,347.34840330104055,485,2700.0,336.5590240401866,0.6939361320416219,0.7162962962962963,0.7161822748475063,0.7392592592592593,1
2020-07-01,plus yearly,1,1,2833,451.8469264717942,7910.403989557848,15048,72067.0,7458.557063086054,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2020-08-01,plus yearly,1,1,2414,397.4379265537391,6957.875279491473,13236,72067.0,6560.4373529377335,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2020-09-01,plus yearly,1,1,2189,378.3107008651077,6623.018332299264,12599,72067.0,6244.707631434157,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2020-10-01,plus yearly,1,1,2298,421.84991161631024,7385.25157159079,14049,72067.0,6963.40165997448,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2020-11-01,plus yearly,1,1,2372,413.35225875935157,7236.484670404927,13766,72067.0,6823.132411645575,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2020-12-01,plus yearly,1,1,2380,432.3894033222905,7569.7645833089455,14400,72067.0,7137.375179986655,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2021-01-01,plus yearly,1,1,2545,481.8439413272772,8435.556407524906,16047,72067.0,7953.712466197629,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2021-02-01,plus yearly,1,1,3293,633.2703136157706,11086.551045971226,21090,72067.0,10453.280732355455,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2021-03-01,plus yearly,1,1,3743,725.7235756178088,12705.113903749576,24169,72067.0,11979.390328131767,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2021-04-01,plus yearly,1,1,3415,656.3310817929614,11490.271823747704,21858,72067.0,10833.940741954742,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2021-05-01,plus yearly,1,1,3209,627.7153108647562,10989.300598199548,20905,72067.0,10361.585287334792,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2021-06-01,plus yearly,1,1,3108,626.0638235604001,10960.388302916077,20850,72067.0,10334.324479355677,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2021-07-01,plus yearly,1,1,2386,585.7074792503208,10253.876941807242,19506,72067.0,9668.169462556922,0.4956510541657399,0.5875088459350327,0.5256780960631212,0.6231007257135721,1
2020-07-01,premium yearly,0,0,186,36.15066701543287,699.3236986659691,1047,6192.0,663.1730316505362,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2020-08-01,premium yearly,0,0,167,35.736332722992415,691.308527334554,1035,6192.0,655.5721946115616,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2020-09-01,premium yearly,0,0,239,46.75071933036884,904.3784985613393,1354,6192.0,857.6277792309704,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2020-10-01,premium yearly,0,0,250,46.439968611038466,898.3671200627779,1345,6192.0,851.9271514517394,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2020-11-01,premium yearly,0,0,189,39.18911849332983,758.1016217630133,1135,6192.0,718.9125032696835,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2020-12-01,premium yearly,0,0,94,29.314151190164807,567.0733716976197,849,6192.0,537.7592205074549,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2021-01-01,premium yearly,0,0,115,29.83206905571535,577.0923358618885,864,6192.0,547.2602668061731,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2021-02-01,premium yearly,0,0,111,28.450954747580454,550.3750980905048,824,6192.0,521.9241433429244,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2021-03-01,premium yearly,0,0,121,28.96887261313111,560.3940622547738,839,6192.0,531.4251896416426,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2021-04-01,premium yearly,0,0,123,23.513471095997943,454.860973057808,681,6192.0,431.34750196181005,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2021-05-01,premium yearly,0,0,95,21.890661783939322,423.4682186764321,634,6192.0,401.5775568924928,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2021-06-01,premium yearly,0,0,34,8.942715145173935,172.99411456970964,259,6192.0,164.0513994245357,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2021-07-01,premium yearly,0,0,5,4.868427936175777,94.17826314412764,141,6192.0,89.30983520795186,0.6334030865812189,0.7821382428940569,0.6679309442845932,0.8247739018087855,1
2020-07-01,premium yearly,0,1,96,29.768602540834877,475.3053539019964,729,3650.0,445.5367513611615,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2020-08-01,premium yearly,0,1,112,33.19872958257713,530.0730490018149,813,3650.0,496.87431941923774,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2020-09-01,premium yearly,0,1,153,43.24410163339394,690.4641560798549,1059,3650.0,647.220054446461,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2020-10-01,premium yearly,0,1,146,41.447368421052715,661.7763157894738,1015,3650.0,620.328947368421,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2020-11-01,premium yearly,0,1,130,41.5290381125227,663.0803085299456,1017,3650.0,621.5512704174229,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2020-12-01,premium yearly,0,1,69,31.361161524500915,500.7332123411978,768,3650.0,469.3720508166969,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2021-01-01,premium yearly,0,1,82,27.23684210526318,434.88157894736844,667,3650.0,407.64473684210526,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2021-02-01,premium yearly,0,1,77,27.84936479128862,444.6615245009075,682,3650.0,416.81215970961887,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2021-03-01,premium yearly,0,1,114,33.11705989110715,528.769056261343,811,3650.0,495.6519963702359,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2021-04-01,premium yearly,0,1,85,26.256805807622527,419.233666061706,643,3650.0,392.9768602540835,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2021-05-01,premium yearly,0,1,85,25.93012704174231,414.0176950998185,635,3650.0,388.0875680580762,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2021-06-01,premium yearly,0,1,114,27.84936479128862,444.6615245009075,682,3650.0,416.81215970961887,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2021-07-01,premium yearly,0,1,44,17.926497277677015,286.22640653357536,439,3650.0,268.29990925589834,0.6111615245009074,0.7380821917808219,0.6519963702359347,0.7873972602739726,1
2020-07-01,pro,0,0,161,75.99167360532897,1994.8326394671108,2583,23685.0,1918.8409658617818,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2020-08-01,pro,0,0,162,74.5206772134336,1956.2179929423894,2533,23685.0,1881.6973157289558,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2020-09-01,pro,0,0,233,80.72828198723278,2119.1718012767137,2744,23685.0,2038.443519289481,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2020-10-01,pro,0,0,172,83.81737441021369,2200.262558978629,2849,23685.0,2116.4451845684152,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2020-11-01,pro,0,0,156,84.17041354426874,2209.530074144562,2861,23685.0,2125.3596606002934,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2020-12-01,pro,0,0,82,61.66416874826541,1618.7259823163238,2096,23685.0,1557.0618135680584,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2021-01-01,pro,0,0,75,54.63280599500422,1434.1479719281551,1857,23685.0,1379.515165933151,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2021-02-01,pro,0,0,66,50.955315015265114,1337.6113556163514,1732,23685.0,1286.6560406010863,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2021-03-01,pro,0,0,81,52.74993061337773,1384.7212243765116,1793,23685.0,1331.9712937631339,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2021-04-01,pro,0,0,79,47.4249236747155,1244.9362039570199,1612,23685.0,1197.5112802823044,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2021-05-01,pro,0,0,75,42.86483485983922,1125.2307997303835,1457,23685.0,1082.3659648705443,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2021-06-01,pro,0,0,59,39.33444351928972,1032.555648071052,1337,23685.0,993.2212045517623,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2021-07-01,pro,0,0,37,32.15598112683881,844.1161730304112,1093,23685.0,811.9601919035724,0.7428730026565163,0.791049187249314,0.7722929304944293,0.8223770318767152,1
2020-07-01,pro,0,1,195,43.32607736431828,1157.074863950581,1588,12172.0,1113.7487865862627,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2020-08-01,pro,0,1,166,38.36049419032224,1024.4630092660686,1406,12172.0,986.1025150757464,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2020-09-01,pro,0,1,190,45.536034710986996,1216.094425650831,1669,12172.0,1170.558390939844,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2020-10-01,pro,0,1,185,46.19083688777755,1233.5817031916458,1693,12172.0,1187.3908663038683,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2020-11-01,pro,0,1,225,48.75547874687459,1302.0735402265038,1787,12172.0,1253.3180614796293,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2020-12-01,pro,0,1,144,36.39608765995001,972.001176643624,1334,12172.0,935.605088983674,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2021-01-01,pro,0,1,131,31.703338726283278,846.6756876011178,1162,12172.0,814.9723488748346,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2021-02-01,pro,0,1,132,33.5858949845566,896.9516105309605,1231,12172.0,863.3657155464039,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2021-03-01,pro,0,1,150,35.632151787027624,951.5993528460068,1306,12172.0,915.9672010589792,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2021-04-01,pro,0,1,129,30.3664509486689,810.9724959552875,1113,12172.0,780.6060450066186,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2021-05-01,pro,0,1,151,30.421017796734873,812.4297690836888,1115,12172.0,782.008751286954,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2021-06-01,pro,0,1,105,24.8551992940138,663.7879099867628,911,12172.0,638.932710692749,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2021-07-01,pro,0,1,100,22.34512428298285,596.753346080306,819,12172.0,574.4082217973231,0.7013531401676717,0.7835195530726257,0.7286365642006177,0.8139993427538613,1
2020-07-01,pro,1,0,4,9.157710280373834,188.6214953271028,234,1651.0,179.46378504672896,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2020-08-01,pro,1,0,9,7.083528037383189,145.89953271028037,181,1651.0,138.81600467289718,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2020-09-01,pro,1,0,10,7.866238317757023,162.0210280373832,201,1651.0,154.15478971962617,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2020-10-01,pro,1,0,12,9.627336448598129,198.29439252336448,246,1651.0,188.66705607476635,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2020-11-01,pro,1,0,14,8.844626168224323,182.1728971962617,226,1651.0,173.32827102803736,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2020-12-01,pro,1,0,18,8.727219626168221,179.75467289719626,223,1651.0,171.02745327102804,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2021-01-01,pro,1,0,8,8.688084112149568,178.94859813084113,222,1651.0,170.26051401869157,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2021-02-01,pro,1,0,18,12.797313084112176,263.58644859813086,327,1651.0,250.78913551401868,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2021-03-01,pro,1,0,8,12.562500000000028,258.75,321,1651.0,246.18749999999997,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2021-04-01,pro,1,0,17,13.462616822429936,277.2897196261682,344,1651.0,263.8271028037383,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2021-05-01,pro,1,0,26,12.405957943925245,255.52570093457945,317,1651.0,243.1197429906542,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2021-06-01,pro,1,0,16,11.075350467289724,228.11915887850466,283,1651.0,217.04380841121494,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2021-07-01,pro,1,0,11,9.314252336448618,191.84579439252337,238,1651.0,182.53154205607476,0.7669392523364486,0.7952755905511811,0.8060747663551402,0.8358570563294972,1
2020-07-01,pro,1,1,962,116.65916633852726,2033.2308601001293,3515,14205.0,1916.571693761602,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2020-08-01,pro,1,1,942,112.1122799122461,1953.984024301063,3378,14205.0,1841.871744388817,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2020-09-01,pro,1,1,1014,120.74140743657517,2104.3794791022106,3638,14205.0,1983.6380716656354,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2020-10-01,pro,1,1,1202,140.62158969454913,2450.8674692017776,4237,14205.0,2310.2458795072284,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2020-11-01,pro,1,1,1097,127.01411936772229,2213.7054058615063,3827,14205.0,2086.691286493784,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2020-12-01,pro,1,1,1335,155.42386229397562,2708.8535185914384,4683,14205.0,2553.4296562974628,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-01-01,pro,1,1,1843,187.5507678460931,3268.7873656972492,5651,14205.0,3081.236597851156,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-02-01,pro,1,1,1481,182.3401023794795,3177.9716487596334,5494,14205.0,2995.631546380154,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-03-01,pro,1,1,1989,235.27648084603743,4100.589919558981,7089,14205.0,3865.3134387129435,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-04-01,pro,1,1,2270,259.9026832423924,4529.795409799179,7831,14205.0,4269.892726556786,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-05-01,pro,1,1,2326,253.72953816729478,4422.204815210665,7645,14205.0,4168.475277043371,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-06-01,pro,1,1,2422,273.3110198571185,4763.486808797885,8235,14205.0,4490.175788940766,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-07-01,pro,1,1,1924,254.1278055914945,4429.146143893795,7657,14205.0,4175.0183383023,0.5452551049108398,0.6823653643083422,0.5784440569274906,0.7239000351988736,1
2021-06-01,premium yearly,1,1,8,,,17,,,,,,,1
2021-07-01,premium yearly,1,1,44,,,196,,,,,,,1
2021-07-01,premium yearly,1,0,0,,,9,,,,,,,1
